ID,Title,Text,Status
1655798,Patricia Hunt-Fisher 90th birthday,"








A house RESOLUTION

TO CONGRATULATE  Patricia Hunt-Fisher OF Greenville COUNTY ON THE OCCASION OF HER ninetieTH BIRTHDAY AND TO WISH HER A JOYOUS BIRTHDAY CELEBRATION AND MANY YEARS OF CONTINUED HEALTH AND HAPPINESS.

Whereas, the members of the South Carolina House of Representatives are delighted to learn that  Patricia Hunt-Fisher of Greenville County will celebrate her ninetieth birthday on February 24, 2023; and 

Whereas, born on February 24, 1933, during the Great Depression of the twentieth century, she has witnessed the many remarkable social changes, technological advancements, and international developments that have spanned the globe from that time into the first quarter of the twenty-first century; and 

Whereas, during her nine decades, Mrs. Hunt-Fisher has instilled the love of music into thousands of students in the Upstate of South Carolina; and
 
Whereas, for almost four decades, she was the chorus teacher at Travelers Rest High School, where thousands of students began to develop a love of music through her teaching.  She was affectionately known as ""Mama Hunt"" to countless students; and
 
Whereas, many wonderful people are working to create a fitting tribute to Mrs. Hunt-Fisher on Saturday, February 25, 2023, at Travelers Rest High School to honor her life and legacy.  On that evening, students from her teaching career that spanned four decades will assemble to perform a once-in-a-lifetime concert honoring this remarkable woman and celebrate the impact she has had on the Upstate of South Carolina, which now has spread through her students to all parts of the United States; and
 
Whereas, after retiring, Mama Hunt has not slowed down.  Her example has taught many the art of never stopping learning even after retirement; and

Whereas, she has served as the organist at her home church, Reedy River Baptist Church, for several decades, and when needed, she has served as the church's music director; and

Whereas, the members of the South Carolina House of Representatives are pleased to honor this daughter of South Carolina at the celebration of her ninetieth birthday and join with her family and friends in congratulating her on reaching this extraordinary milestone.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, congratulate Patricia Hunt-Fisher of Greenville County on the occasion of her ninetieth birthday and wish her a joyous birthday celebration and many years of continued health and happiness.

Be it further resolved that a copy of this resolution be presented to Patricia Hunt-Fisher.
----XX----
",Passed
1655804,Kathleen Jennings,"








A house RESOLUTION

TO CONGRATULATE AND COMMEND GREENVILLE NATIVE KATHLEEN JENNINGS FOR A LIFETIME OF OUTSTANDING AND MEANINGFUL ACHIEVEMENTS.

Whereas, the South Carolina House of Representatives is pleased to honor Kathleen Jennings for her many years of service to her community and State. Kathleen comes by her interest in serving others naturally. Her father was Greenville Police Chief Harold C. Jennings, and her grandfather was Police Chief James Herman Jennings, who served as police chief of both Fountain Inn and Greenville. Further, Kathleen is a descendant of Governor Benjamin Franklin Perry, who served during Reconstruction; and

Whereas, in preparation for her life's work, she earned her bachelor's degree at the University of South Carolina, where she served as student body secretary and student senator. Kathleen went on to receive her Juris Doctor from the University of South Carolina School of Law. Her son, attorney Jay Jennings Gresham, an assistant solicitor, has followed his mother's example of service; and

Whereas, Kathleen served as the first woman prosecutor in Upstate South Carolina, and has been passionate through the years about children's and elderly rights, including founding ""Child Safe""; and

Whereas, grateful for her long years of service, the House takes great pleasure in recognizing Kathleen Jennings and in wishing her much success and fulfillment as she continues to serve in the days ahead. Now, therefore, 

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, congratulate and commend Greenville native Kathleen Jennings for a lifetime of outstanding and meaningful achievements.

Be it further resolved that a copy of this resolution be presented to Kathleen Jennings.
----XX----
",Passed
1655811,Dale Rosengarten retirement,"








A house RESOLUTION

TO RECOGNIZE AND HONOR Dale Rosengarten, curator of the Jewish Heritage Collection at the College of Charleston, UPON THE OCCASION OF HER RETIREMENT AFTER thirty YEARS OF EXEMPLARY SERVICE, AND TO WISH HER CONTINUED SUCCESS AND HAPPINESS IN ALL HER FUTURE ENDEAVORS.

Whereas, it is altogether fitting and proper that the South Carolina House of Representatives should pause in its deliberations to express gratitude to Dale Rosengarten for her significant contributions to the Jewish Heritage Collection as she begins her retirement on February 15, 2023; and

Whereas, after earning a bachelor's degree and a doctorate from Harvard University, Ms. Rosengarten moved to McClellanville in 1976, near the source of the coiled sweetgrass basket, an icon of Gullah and Geechee cultures.  By 1986, she had authored Row upon Row: Sea Grass Baskets of the South Carolina Lowcountry, the first comprehensive history of the coiled sweetgrass basket; and 

Whereas, she founded the Jewish Heritage Collection in 1995 and served as its curator for twenty-seven years, during which she amassed a vast collection of family papers, photographs, memoirs, objects, and congregational and organizational records pertaining to Jewish life in South Carolina.  In 2000, she expanded the mission of the Jewish Heritage Collection to include documentation of the Holocaust with photographs and artifacts from survivors and liberators who had ties to South Carolina; and

Whereas, working with McKissick Museum at the University of South Carolina, Ms. Rosengarten developed the landmark traveling exhibition in 2002, A Portion of the People: Three Hundred Years of Southern Jewish Life, and co-edited a book by the same name, which has altered the perception historians have about Jewish history and the creation of American Jewish religious identity; and

Whereas, in 2014, Ms. Rosengarten, with the Jewish Historical Society of South Carolina and the Yaschik/Arnold Jewish Studies Program at the College of Charleston, established  the Pearlstine/Lipov Center for Southern Jewish Culture to broaden public knowledge of Southern Jewish experience; and

Whereas, for some three decades, she worked diligently with volunteers to record six hundred oral histories, including panel discussions, presentations, and interviews with individuals in towns and cities across the State to preserve the stories of three generations of Jewish South Carolinians; and 

Whereas, along with the Jewish Historical Society of South Carolina, Ms. Rosengarten planned and implemented numerous meetings of the Society across South Carolina.  She served as the editor of the Jewish Historical Society of South Carolina's semi-annual magazine, producing nearly thirty issues; and

Whereas, in 2010, Ms. Rosengarten co-curated Grass Roots: African Origins of an American Art, a ground-breaking exhibition at the National Museum of African Art, Smithsonian Institution, in Washington, D.C.; and

Whereas, with her husband, Theodore Rosengarten, she led College of Charleston undergraduate and graduate students in study-abroad trips to Holocaust and Jewish cultural sites in Central and Eastern Europe.  She was instrumental developing three pioneering digital public history exhibits; and 

Whereas, in 2016, Ms. Rosengarten co-curated the exhibition, By Dawn's Early Light: Jewish Contributions to American Culture from the Nation's Founding to the Civil War, which was on view at the Princeton University Art Museum and then at the New York Historical Society; and

Whereas, in 2019, she was honored with both the Folk Heritage Award from the South Carolina Arts Commission for her work researching the sweetgrass-basketry tradition for over thirty years and the Order of the Jewish Palmetto, the highest honor of the Jewish Historical Society of South Carolina; and

Whereas, grateful for her many years of distinguished service to preserve the heritage of Jewish history in this State, the South Carolina House of Representatives takes great pleasure in extending best wishes to Dale Rosengarten as she transitions to a richly deserved retirement and the unhurried pace of the days ahead, and the members wish her much enjoyment in her well-earned retirement.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Dale Rosengarten, curator of the Jewish Heritage Collection at the College of Charleston, upon the occasion of her retirement after thirty years of exemplary service, and wish her continued success and happiness in all her future endeavors.

Be it further resolved that a copy of this resolution be presented to Dale Rosengarten.
----XX----
",Passed
1655815,"Pamela Metts, retirement","








A house RESOLUTION

TO HONOR PAMELA METTS OF GREENWOOD UPON THE OCCASION OF HER RETIREMENT from the south carolina judicial department AND TO WISH HER success and happiness IN ALL HER FUTURE ENDEAVORS.

Whereas, in December 2021, Pamela Metts began a well-deserved retirement after eighteen years of distinguished service with the Greenwood County Family Court as a highly regarded administrative assistant. Having worked within the South Carolina Judicial Department as administrative assistant to Judge Billy A. Tunstall until July 2012, Ms. Metts next took up her duties as administrative assistant to Judge Joseph C. Smithdeal, the post from which she retired; and

Whereas, beloved by all attorneys and judges, she clearly enjoyed her work in family court, was a loyal and cheerful employee, and proved a great asset to the department. During her retirement, Pamela Metts is relishing having more leisure time for her hobbies, reading, and creating wreaths. In addition, her two sons, Jeffrey and Bradley Minor, have given her the delight of four grandchildren to treasure, Morgan, Briggs, Summer, and Brooks; and

Whereas, the members of the House are grateful for the many years of distinguished service Pamela Metts gave to the Greenwood County Family Court and the South Carolina Judicial Department and extend best wishes to her as she takes full advantage of the unhurried pace of her retirement. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, honor Pamela Metts of Greenwood upon the occasion of her retirement from the South Carolina Judicial Department and wish her success and happiness in all her future endeavors.

Be it further resolved that a copy of this resolution be presented to Pamela Metts.
----XX----
",Passed
1655825,Jason Crabb appreciation,"








A house RESOLUTION

TO RECOGNIZE AND HONOR JASON CRABB FOR HIS STELLAR PERFORMING CAREER AND TO EXPRESS THE GRATITUDE OF THE MEMBERS OF THE SOUTH CAROLINA hOUSE OF rEPRESENTATIVES FOR HIS BEAUTIFUL MUSIC THAT HAS MEANT SO MUCH TO THE CITIZENS OF OUR GREAT STATE. 

Whereas, the members of the South Carolina House of Representatives are grateful for the impact that the musical career of performing artist Jason Crabb has made on our State; and

Whereas, Mr. Crabb has opened and performed the past two times at the Carolina Cup in Camden; and

Whereas, he has performed hundreds of concerts in South Carolina, including many events for charity.  At times during the COVID pandemic, Mr. Crabb would perform in South Carolina for scaled down personal events, bringing hope and smiles to our citizens; and 

Whereas, he is a five-time GRAMMY Award nominee, winning in 2010 for Best Southern/Country/Bluegrass Gospel Album, and again in 2019 when his solo release, Unexpected, took top honors in the Best Roots Gospel Album category.  He has received twenty-two GMA Dove Awards, including Artist of the Year and Male Vocalist of the Year; and

Whereas, inducted into the Kentucky Music Hall of Fame in 2018 alongside Billy Ray Cyrus and others, he is Kentucky's youngest inductee ever; and

Whereas, Mr. Crabb has a transcendent appeal to all facets of entertainment, and he has performed, collaborated, and recorded with such music luminaries as Gloria Gaynor in ""I Will Survive,"" Matt Maher and Erica Campbell in ""Mary Mary,"" Kari Jobe, Jamie Grace, Trace Adkins, Selah, Matthew West, Michael W. Smith, Sandi Patty, Wynonna Judd, and Leon Russell among others; and

Whereas, he has appeared in Trace Adkins Tour, K-Love Fan Awards, GMA Dove Awards, Winter Jam, Winter Fest, Jay Lowder Conference with Duck Dynasty's Willie Robertson, Billy Graham's Farewell Crusade in New York City, Sandi Patty tour, and Michael W. Smith Worship tour; and

Whereas, Mr. Crabb is a regular performer at the Grand Ole Opry, Brooklyn Tabernacle, and TBN and has shared the stage with General Colin Powell, Steve Forbes, Rudy Giuliani, and many other dignitaries.  His worldwide appearances include performances in London, Paris, Norway, and Morocco; and

Whereas, he has been featured in the films ""Welcome to Inspiration"" in 2015, as well as the soundtrack, and ""Uncommon"" in 2014 with Erik Estrada, and he contributed the title track to ""Finding Faith"" in 2013; and

Whereas, Mr. Crabb is the author of a children's book series called JASE the Crabb and of his biography, Trusting God to Get You Through; and

Whereas, the charitable and humanitarian causes which he actively supports include ChildFund, World Vision, Compassion International, Feed the Children, Bridge Homeless Ministry, Second Harvest, Live Beyond Haiti, and One Child Matters, and he is an outspoken advocate for those with Down Syndrome; and

Whereas, the South Carolina House of Representatives is grateful for the meaningful influence that Jason Crabb has had on the citizens of this great State, and the members look forward to hearing of his continued success in his musical career.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Jason Crabb for his stellar performing career and express their gratitude for his beautiful music that has meant so much to the citizens of our great State.

Be it further resolved that a copy of this resolution be presented to Jason Crabb.
----XX----
",Passed
1655828,Corrie Hicks Plato Retirement,"








A house RESOLUTION

TO RECOGNIZE AND HONOR CORRIE HICKS PLATO, MARLBORO COUNTY COUNCILWOMAN, UPON THE OCCASION OF HER RETIREMENT AFTER TWENTY-FOUR  YEARS OF OUTSTANDING SERVICE, AND TO WISH HER CONTINUED SUCCESS AND HAPPINESS IN ALL HER FUTURE ENDEAVORS.

Whereas, it is altogether fitting and proper that the members of the South Carolina House of Representatives should express their gratitude to Corrie Hicks Plato as she retires from serving the citizens of District 4 on the Marlboro County Council after almost a quarter of a century; and

Whereas, Ms. Plato was reared in Marlboro County, graduated from Eastside High School in 1965, and went directly into the workforce; and  

Whereas, she was employed at Oak River Mill, later named Mohawk Carpet, for forty-seven years, the last fifteen of which she served as a supervisor in the Cording Department; and

Whereas, in 1985, Ms. Plato started an income tax preparation business which continues to be a vital part of her life today; and

Whereas, she was married for twenty-five years to Daniel Plato, and they had three fine children, who have blessed her with the affection of five adoring grandchildren; and

Whereas, with the encouragement of her late ex-husband and her children, Ms. Plato decided to run for Marlboro County Council in 1998 and won, making her the first African American woman to serve on the council and to represent District #4; and

Whereas, at the end of 2022 and her current term, she will retire from Marlboro County Council, after serving twenty-four years; and

Whereas, during her tenure, Ms. Plato partnered with the Humane Society to provide a modern and safe animal shelter and with Sandhill Connections to bring high-speed Internet to the county, an ongoing project; and 
   
Whereas, she cochaired an effort to provide weekend meals to students and youth during summer months and advocated for computers and books to serve children in an afternoon program; and

Whereas, Ms. Plato speared headed efforts in District 4 for road improvements and cleaning lots to help keep the community clean, and she successfully stopped a Mega Dump from locating in the county; and

Whereas, she initiated a countywide EMS Service that would provide a paramedic program to serve the elderly in the community and promoted the importance of the 2020 Census to ensure that all Marlboro County residents were counted; and 
   
Whereas, as an organizer and event planner, Ms. Plato, as well as others, was able to bring thousands of Marlboro County residents together, especially children, to enjoy events, such as Winter Fest and October Fest Truck or Treat in 2019; and

Whereas, grateful for her many years of distinguished service to Marlboro County and the residents of District 4, the South Carolina House of Representatives takes great pleasure in extending best wishes to Corrie Plato as she transitions to a richly deserved retirement and the unhurried pace of the days ahead, and the members wish her many years of enjoyment in her well-earned retirement.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Corrie Hicks Plato, Marlboro County Councilwoman, upon the occasion of her retirement after twenty-four years of outstanding service, and wish her continued success and happiness in all her future endeavors.

Be it further resolved that a copy of this resolution be presented to Corrie Hicks Plato.
----XX----
",Passed
1655834,"Virginia ""Ginny"" Siano-Eck","








A house RESOLUTION

to recognize and honor virginia ""ginny"" siano-eck, founder of seneca's foothills dance conservatory, on her many years of outstanding dance instruction and to congratulate the conservatory on the twentieth anniversary of its production of the nutcracker in december 2022.

Whereas, the South Carolina House of Representatives is pleased to learn that Foothills Dance Conservatory of Seneca recently celebrated a special anniversary: twenty years of annual productions of The Nutcracker ballet, all of which have been spearheaded by the conservatory's founder, Virginia ""Ginny"" Siano-Eck, serving as artistic director; and

Whereas, through Ginny's national reputation, the Christmas 2022 performances of The Nutcracker featured three professional performers engaged from Massachusetts, New York, and California; and

Whereas, Ginny Siano-Eck is an exemplary professional whose service to her profession and to the community is truly outstanding. Her dedication to the arts has helped bring students and the Tri-County area a real-world performing-arts experience. She holds a bachelor's degree in theatre/dance and secondary education from Barat College in Illinois, and she danced professionally for more than twenty years with companies such as the Tony Wilson Dance Company and Chicago Ballet Ensemble. Before starting her own dance studio, she taught dance to high school students for more than twenty years and was an artist-in-residence for the School District of Oconee County; and

Whereas, in 1997, while she was teaching at West Oak High School, it was determined there was no place children could learn classic dance styles in a more formal environment. Foothills Dance Conservatory (FDC) was born, with a focus on correct training. With the help of Lori Sons and Isa Harold in downtown Seneca, they started out with very young students who had received little or no previous dance training, and they added more advanced classes as the children advanced in their skill levels. In 2000, with the help of Ginny's father, Charles Siano, Ginny purchased the property where FDC remains to this day. The building is known as the Charles Siano Center; and

Whereas, through her efforts, the Foothills Conservatory for the Performing Arts (FCPA) was founded in 2000, and since 2002 it has brought together annual productions featuring seasoned professionals from top-level national companies. The Nutcracker's first performance took place at the Pendleton Playhouse, using local amateur dancers. The following year, through Ginny's leadership, the production was moved to the larger, state-of-the-art Brooks Center for the Performing Arts at Clemson University. Because of Ginny's professional associations, in 2004 Pavel Gureyvich, a professional ballet dancer in Boston, joined the production, which drew significant attention and accolades from the community. Professional dancers throughout our country continue to share their talents for these performances in the Tri-County area; and

Whereas, further, FCPA typically hosts a Tri-ARTs-supported experience of The Nutcracker on the Monday following the public performances. (Tri-ARTs is a performing-arts program for school-age children that offers free, or nearly free, tickets.) Each year, performances at the Brooks Center are given for area schools and home-schooled students, always to full houses; and

Whereas, in addition to her dance activities, Ginny is a member of Seneca Women's Literary and Civic Club, the oldest women's club in Seneca. She is also an active member of the Welcome Wesleyan Church and recently has been certified as an Oconee County Emergency Response Team member; and

Whereas, grateful for Ginny Siano-Eck's dedication and excellence in promoting the arts in Seneca, most particularly the art of dance, the House takes great pleasure in saluting her and her fine dance conservatory at the celebration of twenty years of delightful Nutcracker productions. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Virginia ""Ginny"" Siano-Eck, founder of Seneca's Foothills Dance Conservatory, on her many years of outstanding dance instruction and congratulate the conservatory on the twentieth anniversary of its production of The Nutcracker in December 2022.

Be it further resolved that a copy of this resolution be presented to Virginia ""Ginny"" Siano-Eck.
----XX----
",Passed
1655839,Mayor L. S. Green sympathy,"








A house RESOLUTION

TO EXPRESS THE PROFOUND SORROW OF THE MEMBERS OF THE SOUTH CAROLINA HOUSE OF REPRESENTATIVES UPON THE PASSING OF L. S. GREEN, the former mayor of the City of Mauldin, AND TO EXTEND THEIR DEEPEST SYMPATHY TO HIS LARGE AND LOVING FAMILY AND HIS MANY FRIENDS.

Whereas, the members of the South Carolina House of Representatives were saddened to learn of the death of L. S. Green, just three months away from his one hundred third birthday, on Monday, November 21, 2022; and

Whereas, born in Central on Leap Year Day, February 29, 1920, he was the son of the late Jay Green and Ida Mae Perkins Green and was the last surviving of their nine children; and

Whereas, in the proud tradition of the sons of South Carolina, Mr. Green entered the United States Army in November of 1941 and completed training at Ft. Jackson.  He sailed on the Queen Mary to Scotland in May of 1942 and completed more training in England.  He served in Algeria, assigned to the Automatic Weapons Unit; and

Whereas, he served in Germany, surviving both the infamous Battle of the Bulge at Bastogne and the D-Day Invasion at Normandy.  Not until shortly before the celebration of his one hundredth birthday in 2020 did anyone learn of his military awards and medals: the Army Good Conduct Medal, Army Defense Medal, Army Campaign Medal, Europe/African Middle East Campaign medals, five Bronze Stars, and one Silver Star, as well as the Legion of Honor from France, comparable to the United States Congressional Medal of Honor; and

Whereas, in 1955, Mr. Green started L. S. Green Plumbing in Mauldin, with only one truck. The business grew to thirty-five trucks and seventy-five employees.  Serving customers with knowledge, kindness, and integrity, he maintained the business for over half a century, until he sold it in 2006; and 

Whereas, he began his career in public office as a councilmember for the City of Mauldin in 1984.  He was first elected mayor of Mauldin in 1991 and was reelected three times, the only Mauldin mayor to served three consecutive terms, ending his service in 2003; and

Whereas, under Mayor Green's leadership, the City of Mauldin purchased the former Mauldin Elementary School, which laid the groundwork for the Mauldin Cultural Center.  He led the process of building a new city hall, a big accomplishment for his administration, and of building Sunset Park; and

Whereas, he helped to arrange the Friendship Baseball Games where players from Russia came to Mauldin to play and Mauldin teams traveled to Siberia, Russia, to play.  He continued to attend city meetings as a concerned citizen for many years after his official service had ended; and 

Whereas, an active member of Mauldin United Methodist Church for over sixty years, Mayor Green was a man of God who still attended church regularly and did everything he could to serve and support the church's ministries; and

Whereas, for seventy years, he was the devoted husband to his beloved wife, the late Ella Mae Marchbanks Green, and together they reared four fine children: Betty Mitchell; Sam Green, Jr.; Sara Green; and the late Janie Green.  His children blessed him with the affection of ten loving grandchildren, twenty-one great-grandchildren, and seven great-great-grandchildren; and

Whereas, the South Carolina House of Representatives is grateful for L. S. Green's life and his legacy of honesty, dedication, and hard-work and for the example of service he set for all who knew him.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, express their profound sorrow upon the passing of L. S. Green, the former mayor of the City of Mauldin, and extend their deepest sympathy to his large and loving family and his many friends.

Be it further resolved that a copy of this resolution be presented to the family of L. S. Green. 
----XX----
",Passed
1655855,Medal of Valor recipient Brandon Rowell,"








A house RESOLUTION

TO RECOGNIZE AND HONOR Deputy brandon rowell OF THE florence COUNTY SHERIFF'S OFFICE AND TO CONGRATULATE HIM FOR BEING AWARDED THE SOUTH CAROLINA SHERIFFS' ASSOCIATION MEDAL OF VALOR.

Whereas, the members of the South Carolina House of Representatives are pleased to learn that Deputy Brandon Rowell of the Florence County Sheriff's Office will be awarded the South Carolina Sheriffs' Association Medal of Valor on January 26, 2023, for courageously taking decisive action in an attempt to save the lives of two victims; and

Whereas, the award is presented annually to law enforcement officers who perform actions above and beyond the call of duty, exhibit exceptional courage, extraordinary decisiveness, and presence of mind; or act with unusual swiftness, regardless of personal safety, in an attempt to save or protect human life; and

Whereas, on May 28, 2022, deputies from the Florence County Sheriff's Office responded to an active-shooter call on Old River Road, a rural area of Florence County, where the suspect was firing randomly at passing vehicles with a high-powered rifle; and

Whereas, one vehicle contained two injured victims, one of whom was an adult male and the other a child; and

Whereas, Deputy Rowell responded to this vehicle and immediately began to administer first aid to the juvenile who had sustained a chest wound to the back of his neck. He determined that the best action was to evacuate the juvenile in the back of his patrol vehicle to ambulances which were staged outside the immediate area of the active shooter; and

Whereas, after placing the juvenile into the hands of the paramedics, Deputy Rowell remained and assisted the paramedics briefly before offering a few words of encouragement to the child's mother, and then Deputy Rowell returned to the scene to begin first aid to the adult victim who had a gunshot wound to the upper left leg; and

Whereas, Deputy Rowell applied a tourniquet to stop the bleeding, and then an ambulance arrived to provide medical treatment for the victim; and

Whereas, Deputy Rowell then returned to the scene to assist in the establishment of a perimeter where the barricaded suspect was later taken into custody; and
 
Whereas, the South Carolina Medal of Valor was awarded to Deputy Rowell for exhibiting exemplary valor in providing potential lifesaving aid to the victims of this crime; and

Whereas, the members of the South Carolina House of Representatives appreciate the courage and dedication of law enforcement officers like Brandon Rowell who put their lives on the line every day and who provide safety and security to protect the citizens of our great State. Now, therefore, 

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Deputy Brandon Rowell of the Florence County Sheriff's Office and congratulate him for being awarded the South Carolina Sheriffs' Association Medal of Valor.

Be it further resolved that a copy of this resolution be presented to Deputy Brandon Rowell.
----XX----
",Passed
1655867,"Mary Hardy, 90th birthday","








A house RESOLUTION

TO CONGRATULATE MARY MARIE RICHARDSON HARDY ON THE OCCASION OF HER NINETIETH BIRTHDAY AND TO WISH HER MUCH HAPPINESS IN THE DAYS AHEAD.

Whereas, on December 22, 2022, Mary Marie Richardson Hardy awakened to the celebration of a milestone event, her ninetieth birthday; and

Whereas, the third child of Major James and Josephine Young Richardson of Columbia's Waverly neighborhood, Mary attended Waverly Elementary and Carver Junior High and in 1950 graduated with high honors in the first class of C.A. Johnson High School. In 1954, she graduated from Allen University, cum laude, with a Bachelor of Science in elementary education. Later, she earned a Master of Education in reading from the University of South Carolina (1974), and also pursued postgraduate work at New York University and the University of Kansas; and

Whereas, Mrs. Hardy began her professional career as a first-grade teacher at Carver Elementary School. After two years, she was appointed grade chairman and served until 1974, when she was appointed head teacher to set up the Title I Reading/Math Lab at Carver, the first schoolwide lab in Richland District One. In 1977, she became the district's Title I coordinator; and

Whereas, during the 1989-1990 school year, she was invited to join the staff at the private V.V. Reid Elementary School, where she taught second grade for five years and then served as principal for three years before retiring in 1998; and

Whereas, the forty-four years she spent in teaching students, counseling parents, and befriending co-workers were reflective of her appreciation of education, with its promise of a better life and a way to help others, an appreciation instilled by her parents. Awards for Mrs. Hardy's educational work have been many, and she is grateful to have had the opportunity to serve mankind; and

Whereas, in 1985, she became a licensed realtor, working with Chuck Ruff Realty until June 2009, and getting much pleasure helping young adults get a piece of the American dream, a new home; and

Whereas, as an active member of Friendship Baptist Church for more than seventy years, this woman of faith has served there in several capacities, including as a Sunday School and Daily Vacation Bible School teacher and as chair of the Friendship Baptist Church Board of Trustees; and

Whereas, in addition, Mary Hardy is a member of many civic, professional, social, and religious organizations, among them Alpha Kappa Alpha Sorority, Inc., the South Carolina Educational Association, and the National Association of University Women; and

Whereas, after retirement, she volunteered with Meals on Wheels and served a term on the South Carolina Board of Domestic Violence. During her leisure time, her passion for traveling has taken her to every state in the Union and to many other countries, including Egypt, South Africa, Italy, France, Greece, and Israel; and

Whereas, Mary Hardy is the proud mother of James B. (Cynthia) Hardy IV and Jolanda Marie Hardy. To honor her at this very special time in her life, family and friends joined with her to celebrate her ninetieth birthday on December 22, 2022; and

Whereas, it is a great pleasure to honor this daughter of the Palmetto State at the celebration of her ninetieth birthday and to join with her family and friends in congratulating her on reaching this important life milestone. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, congratulate Mary Marie Richardson Hardy on the occasion of her ninetieth birthday and wish her much happiness in the days ahead.

Be it further resolved that a copy of this resolution be presented to Mary Marie Richardson Hardy.
----XX----
",Passed
1655876,Lexington HS Cheer state champs,"








A house RESOLUTION

TO RECOGNIZE AND HONOR THE Lexington HIGH SCHOOL VARSITY COMPETITIVE CHEER SQUAD, COACHES, AND SCHOOL OFFICIALS FOR A STELLAR SEASON AND TO CONGRATULATE THEM FOR WINNING THE 2022 SOUTH CAROLINA CLASS AAAAA STATE CHAMPIONSHIP TITLE.

Whereas, the South Carolina House of Representatives is pleased to learn that the members of the Lexington competitive cheer squad captured the state trophy at the state competition held at the Colonial Life Arena in Columbia on Saturday, November 19, 2022; and

Whereas, to the cheers of their exuberant fans, the Lexington Wildcats' competitive cheer squad reclaimed the state title by defeating nearest rival River Bluff High School and defending champion Chapin High School with an overall score of 341; and

Whereas, although this is the program's fourth state championship since the school's designation as class AAAAA and the second in only three years, the Lady Wildcats were denied the championship last year when they came in second to Chapin.  Lexington also won state championships at Class AAAA in 2013 and 2015; and

Whereas, a week before the state competition, the Lady Wildcats tied with River Bluff at the qualifier, which gave the squad renewed incentive to execute jumps, stunts, tumbling, and transitions superbly in a choreography with an ever-advanced degree of difficulty; and 

Whereas, in a sport that exacts precision, grace, and strength, Head Coach Leigh Watson and her skilled coaching staff capitalized on their own passion and training to produce a championship-caliber team and teach these athletes life principals that will prove invaluable through life; and

Whereas, the South Carolina House of Representatives appreciates the esteem and pride that the cheerleaders have brought to their school and their community, and the members look forward to following their future success in the days to come.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor the Lexington High School varsity competitive cheer squad, coaches, and school officials for a stellar season and congratulate them for winning the 2022 South Carolina Class AAAAA State Championship title.

Be it further resolved that a copy of this resolution be presented to Dr. Ryan Pool, principal of Lexington High School, and Coach Leigh Watson.
----XX----
",Passed
